Year,IMDb,Rotten_Tomatoes,Year,IMDb,Rotten_Tomatoes,Netflix,Hulu,Prime Video,Disney+
0.07692307692307693,0.8470588235294119,0.7555555555555555,11,8.3,78.0,0,1,0,0
0.15384615384615385,0.6470588235294117,0.04444444444444444,20,6.6,14.0,0,0,1,0
0.017094017094017096,0.7529411764705882,0.6,4,7.5,64.0,1,0,0,0
0.07692307692307693,0.8588235294117648,0.24444444444444446,11,8.4,32.0,0,1,0,0
0.03418803418803419,0.6352941176470588,0.0,6,6.5,10.0,0,0,1,0
0.04273504273504274,0.788235294117647,0.06666666666666667,7,7.8,16.0,0,1,0,0
0.03418803418803419,0.7411764705882353,0.04444444444444444,6,7.4,14.0,0,1,0,0
0.03418803418803419,0.8235294117647058,0.6666666666666666,6,8.1,70.0,1,0,0,0
0.017094017094017096,0.7764705882352941,0.2777777777777778,4,7.7,35.0,0,0,0,1
0.11965811965811968,0.8823529411764706,0.7999999999999999,16,8.6,82.0,0,1,0,0
0.11965811965811968,0.588235294117647,0.33333333333333337,16,6.1,40.0,1,0,0,0
0.11111111111111113,0.6588235294117647,0.32222222222222224,15,6.7,39.0,0,0,0,1
0.0,0.7411764705882353,0.3888888888888889,2,7.4,45.0,0,1,0,0
0.07692307692307693,0.6588235294117647,0.41111111111111115,11,6.7,47.0,0,0,0,1
0.05128205128205129,0.8588235294117648,0.7222222222222222,8,8.4,75.0,0,1,0,0
0.02564102564102564,0.6,0.4222222222222222,5,6.2,48.0,1,0,1,0
0.017094017094017096,0.8588235294117648,0.7555555555555555,4,8.4,78.0,0,0,1,0
0.02564102564102564,0.7058823529411764,0.4222222222222222,5,7.1,48.0,0,0,1,0
0.017094017094017096,0.7764705882352941,0.5777777777777777,4,7.7,62.0,1,0,0,0
0.05982905982905983,0.47058823529411764,0.41111111111111115,9,5.1,47.0,0,1,0,0
0.02564102564102564,0.3176470588235294,0.4888888888888889,5,3.8,54.0,1,0,0,0
0.05128205128205129,0.788235294117647,0.1444444444444445,8,7.8,23.0,0,0,1,0
0.04273504273504274,0.7176470588235294,0.3888888888888889,7,7.2,45.0,1,0,1,0
0.02564102564102564,0.3882352941176471,0.04444444444444444,5,4.4,14.0,0,1,0,0
0.1965811965811966,0.7529411764705882,0.4222222222222222,25,7.5,48.0,0,0,0,1
0.017094017094017096,0.5764705882352941,0.41111111111111115,4,6.0,47.0,1,0,0,0
0.11111111111111113,0.3764705882352941,0.18888888888888888,15,4.3,27.0,1,0,0,0
0.008547008547008548,0.7647058823529411,0.5666666666666667,3,7.6,61.0,1,0,0,0
0.03418803418803419,0.7764705882352941,0.611111111111111,6,7.7,65.0,1,0,0,0
0.09401709401709402,0.8470588235294119,0.24444444444444446,13,8.3,32.0,0,0,1,0
0.17094017094017097,0.7647058823529411,0.23333333333333334,22,7.6,31.0,0,0,1,0
0.0,0.7058823529411764,0.6666666666666666,2,7.1,70.0,1,0,0,0
0.03418803418803419,0.8352941176470587,0.12222222222222222,6,8.2,21.0,0,0,1,0
0.03418803418803419,0.5176470588235295,0.04444444444444444,6,5.5,14.0,0,1,0,0
0.017094017094017096,0.3764705882352941,0.26666666666666666,4,4.3,34.0,1,0,1,0
0.02564102564102564,0.9058823529411766,0.7111111111111111,5,8.8,74.0,0,0,0,1
0.06837606837606838,0.9411764705882353,0.03333333333333334,10,9.1,13.0,1,0,0,0
0.017094017094017096,0.6588235294117647,0.5,4,6.7,55.0,0,0,1,0
0.05982905982905983,0.6823529411764706,0.5,9,6.9,55.0,1,0,0,0
0.02564102564102564,0.7529411764705882,0.04444444444444444,5,7.5,14.0,0,1,0,0
0.07692307692307693,0.7058823529411764,0.32222222222222224,11,7.1,39.0,0,0,0,1
0.03418803418803419,0.5529411764705883,0.06666666666666667,6,5.8,16.0,0,0,1,0
0.02564102564102564,0.8117647058823529,0.7,5,8.0,73.0,0,1,0,1
0.10256410256410259,0.7294117647058823,0.6333333333333333,14,7.3,67.0,0,1,0,1
0.09401709401709402,0.8470588235294119,0.4444444444444445,13,8.3,50.0,1,0,0,0
0.02564102564102564,0.8117647058823529,0.3111111111111111,5,8.0,38.0,1,0,0,0
0.12820512820512822,0.9058823529411766,0.5,17,8.8,55.0,1,0,0,0
0.008547008547008548,0.6235294117647059,0.4333333333333334,3,6.4,49.0,1,0,0,0
0.04273504273504274,0.7294117647058823,0.04444444444444444,7,7.3,14.0,1,0,0,0
0.0,0.7529411764705882,0.5666666666666667,2,7.5,61.0,1,0,0,0
0.03418803418803419,0.8470588235294119,0.8888888888888888,6,8.3,90.0,1,0,0,0
0.11111111111111113,0.7294117647058823,0.5444444444444444,15,7.3,59.0,0,1,0,0
0.10256410256410259,0.8352941176470587,0.6333333333333333,14,8.2,67.0,0,1,0,0
0.008547008547008548,0.6352941176470588,0.5666666666666667,3,6.5,61.0,0,0,1,0
0.05128205128205129,0.2705882352941176,0.35555555555555557,8,3.4,42.0,0,1,0,0
0.017094017094017096,0.8235294117647058,0.30000000000000004,4,8.1,37.0,0,0,0,1
0.02564102564102564,0.7764705882352941,0.5,5,7.7,55.0,1,0,0,0
0.008547008547008548,0.8823529411764706,0.3777777777777778,3,8.6,44.0,1,0,0,0
0.05128205128205129,0.9058823529411766,0.23333333333333334,8,8.8,31.0,0,1,0,0
0.02564102564102564,0.5764705882352941,0.23333333333333334,5,6.0,31.0,0,0,1,0
0.05982905982905983,0.7058823529411764,0.4444444444444445,9,7.1,50.0,0,1,0,0
0.008547008547008548,0.7529411764705882,0.7444444444444445,3,7.5,77.0,1,0,0,0
0.2905982905982906,0.5411764705882354,0.32222222222222224,36,5.7,39.0,0,0,1,0
0.43589743589743596,0.6705882352941176,0.04444444444444444,53,6.8,14.0,0,0,1,0
0.03418803418803419,0.7647058823529411,0.7666666666666666,6,7.6,79.0,1,0,0,0
0.07692307692307693,0.6588235294117647,0.4444444444444445,11,6.7,50.0,0,1,0,0
0.10256410256410259,0.6588235294117647,0.7333333333333333,14,6.7,76.0,1,0,1,0
0.11111111111111113,0.4117647058823529,0.15555555555555556,15,4.6,24.0,0,0,1,0
0.07692307692307693,0.5764705882352941,0.41111111111111115,11,6.0,47.0,0,1,0,0
0.07692307692307693,0.7411764705882353,0.5111111111111111,11,7.4,56.0,0,0,1,0
0.06837606837606838,0.7411764705882353,0.04444444444444444,10,7.4,14.0,0,1,0,0
0.10256410256410259,0.42352941176470593,0.4777777777777778,14,4.7,53.0,0,0,0,1
0.09401709401709402,0.8588235294117648,0.30000000000000004,13,8.4,37.0,0,0,1,0
0.05982905982905983,0.7647058823529411,0.23333333333333334,9,7.6,31.0,1,1,0,0
0.0,0.6823529411764706,0.3888888888888889,2,6.9,45.0,0,0,0,1
0.05982905982905983,0.8352941176470587,0.30000000000000004,9,8.2,37.0,0,0,1,0
0.008547008547008548,0.9294117647058824,0.4000000000000001,3,9.0,46.0,0,0,0,1
0.05982905982905983,0.47058823529411764,0.30000000000000004,9,5.1,37.0,0,1,0,0
0.05128205128205129,0.7411764705882353,0.04444444444444444,8,7.4,14.0,0,0,1,0
0.04273504273504274,0.5764705882352941,0.2888888888888889,7,6.0,36.0,1,0,0,0
0.008547008547008548,0.8352941176470587,0.45555555555555555,3,8.2,51.0,0,0,0,1
0.03418803418803419,0.7529411764705882,0.09999999999999999,6,7.5,19.0,0,1,0,0
0.5128205128205128,0.7647058823529411,0.06666666666666667,62,7.6,16.0,0,0,1,0
0.05128205128205129,0.7176470588235294,0.33333333333333337,8,7.2,40.0,0,1,0,0
0.07692307692307693,0.6235294117647059,0.21111111111111114,11,6.4,29.0,0,0,1,0
0.09401709401709402,0.6117647058823529,0.5222222222222221,13,6.3,57.0,0,1,1,0
0.07692307692307693,0.9294117647058824,0.3666666666666667,11,9.0,43.0,0,1,1,0
0.02564102564102564,0.788235294117647,0.35555555555555557,5,7.8,42.0,1,0,0,0
0.05982905982905983,0.6823529411764706,0.45555555555555555,9,6.9,51.0,0,1,0,0
0.09401709401709402,0.6941176470588235,0.22222222222222227,13,7.0,30.0,1,0,0,0
0.05982905982905983,0.5411764705882354,0.33333333333333337,9,5.7,40.0,0,0,1,0
0.02564102564102564,0.49411764705882355,0.4000000000000001,5,5.3,46.0,1,0,0,0
0.04273504273504274,0.48235294117647065,0.30000000000000004,7,5.2,37.0,0,1,0,1
0.1452991452991453,0.5058823529411766,0.35555555555555557,19,5.4,42.0,0,0,1,0
0.0,0.8117647058823529,0.4333333333333334,2,8.0,49.0,1,0,0,0
0.02564102564102564,0.7294117647058823,0.6222222222222222,5,7.3,66.0,0,0,1,0
0.08547008547008547,0.6352941176470588,0.0,12,6.5,10.0,0,1,0,0
0.05982905982905983,0.6823529411764706,0.41111111111111115,9,6.9,47.0,0,1,0,0
0.05128205128205129,0.7411764705882353,0.7222222222222222,8,7.4,75.0,0,1,0,0
0.008547008547008548,0.3882352941176471,0.2888888888888889,3,4.4,36.0,1,0,0,0
0.4444444444444445,0.6588235294117647,0.5888888888888889,54,6.7,63.0,0,1,0,0
0.17094017094017097,0.6941176470588235,0.5111111111111111,22,7.0,56.0,0,0,1,0
0.05982905982905983,0.4,0.0,9,4.5,10.0,0,0,1,0
0.03418803418803419,0.6470588235294117,0.6222222222222222,6,6.6,66.0,0,1,0,0
0.05982905982905983,0.5411764705882354,0.5666666666666667,9,5.7,61.0,1,0,0,0
0.03418803418803419,0.7058823529411764,0.3111111111111111,6,7.1,38.0,0,1,0,0
0.07692307692307693,0.7764705882352941,0.0,11,7.7,10.0,0,0,1,0
0.02564102564102564,0.7176470588235294,0.5888888888888889,5,7.2,63.0,1,0,0,0
0.017094017094017096,0.6705882352941176,0.7111111111111111,4,6.8,74.0,1,0,0,0
0.02564102564102564,0.7058823529411764,0.2888888888888889,5,7.1,36.0,0,0,1,0
0.07692307692307693,0.8235294117647058,0.5111111111111111,11,8.1,56.0,1,0,0,0
0.2307692307692308,0.788235294117647,0.5777777777777777,29,7.8,62.0,1,0,0,0
0.017094017094017096,0.6235294117647059,0.4444444444444445,4,6.4,50.0,0,1,0,0
0.02564102564102564,0.8823529411764706,0.5,5,8.6,55.0,1,0,0,0
0.02564102564102564,0.7647058823529411,0.3888888888888889,5,7.6,45.0,0,1,0,0
0.02564102564102564,0.788235294117647,0.6444444444444444,5,7.8,68.0,0,0,1,0
0.03418803418803419,0.6117647058823529,0.04444444444444444,6,6.3,14.0,0,0,1,0
0.1965811965811966,0.6941176470588235,0.4333333333333334,25,7.0,49.0,0,1,0,0
0.07692307692307693,0.7058823529411764,0.41111111111111115,11,7.1,47.0,0,0,1,0
0.008547008547008548,0.8117647058823529,0.611111111111111,3,8.0,65.0,1,0,0,0
0.05982905982905983,0.8235294117647058,0.5444444444444444,9,8.1,59.0,0,1,0,0
0.05128205128205129,0.7411764705882353,0.6,8,7.4,64.0,1,1,0,0
0.06837606837606838,0.7529411764705882,0.5777777777777777,10,7.5,62.0,1,0,0,0
0.017094017094017096,0.7764705882352941,0.41111111111111115,4,7.7,47.0,1,1,0,0
0.04273504273504274,0.7411764705882353,0.3111111111111111,7,7.4,38.0,0,0,1,0
0.03418803418803419,0.9529411764705882,0.11111111111111112,6,9.2,20.0,1,0,0,0
0.02564102564102564,0.7647058823529411,0.6222222222222222,5,7.6,66.0,0,1,0,0
0.2820512820512821,0.8470588235294119,0.5,35,8.3,55.0,0,0,1,0
0.008547008547008548,0.7176470588235294,0.3666666666666667,3,7.2,43.0,0,0,0,1
0.08547008547008547,0.8705882352941177,0.34444444444444444,12,8.5,41.0,1,0,0,0
0.03418803418803419,0.8,0.6888888888888889,6,7.9,72.0,0,1,0,0
0.02564102564102564,0.7529411764705882,0.6888888888888889,5,7.5,72.0,1,0,0,0
0.10256410256410259,0.9058823529411766,0.5777777777777777,14,8.8,62.0,0,1,1,0
0.02564102564102564,0.6352941176470588,0.0,5,6.5,10.0,0,0,1,0
0.13675213675213677,0.7411764705882353,0.23333333333333334,18,7.4,31.0,0,0,1,0
0.05982905982905983,0.6705882352941176,0.4444444444444445,9,6.8,50.0,1,0,0,0
0.017094017094017096,0.788235294117647,0.4333333333333334,4,7.8,49.0,0,0,1,0
0.017094017094017096,0.8117647058823529,0.7333333333333333,4,8.0,76.0,0,1,0,0
0.017094017094017096,0.6,0.3777777777777778,4,6.2,44.0,1,0,1,0
0.06837606837606838,0.7176470588235294,0.6777777777777778,10,7.2,71.0,1,1,0,0
0.008547008547008548,0.3529411764705882,0.30000000000000004,3,4.1,37.0,0,1,0,0
0.16239316239316243,0.8352941176470587,0.4777777777777778,21,8.2,53.0,0,0,1,0
0.05128205128205129,0.7411764705882353,0.5111111111111111,8,7.4,56.0,0,1,0,0
0.03418803418803419,0.8823529411764706,0.6222222222222222,6,8.6,66.0,1,0,0,0
0.008547008547008548,0.8,0.33333333333333337,3,7.9,40.0,1,0,0,0
0.03418803418803419,0.6470588235294117,0.30000000000000004,6,6.6,37.0,1,0,0,0
0.05128205128205129,0.7058823529411764,0.6444444444444444,8,7.1,68.0,0,0,1,0
0.11111111111111113,0.8117647058823529,0.2888888888888889,15,8.0,36.0,0,0,1,0
0.03418803418803419,0.8470588235294119,0.0,6,8.3,10.0,0,0,1,0
0.17948717948717952,0.3647058823529412,0.5,23,4.2,55.0,0,0,1,0
0.05128205128205129,0.6941176470588235,0.3666666666666667,8,7.0,43.0,1,0,0,0
0.0,0.7529411764705882,0.6777777777777778,2,7.5,71.0,0,0,0,1
0.03418803418803419,0.7411764705882353,0.6333333333333333,6,7.4,67.0,1,0,0,0
0.04273504273504274,0.7764705882352941,0.5888888888888889,7,7.7,63.0,1,0,0,0
0.17948717948717952,0.6117647058823529,0.35555555555555557,23,6.3,42.0,0,0,0,1
0.06837606837606838,0.8588235294117648,0.7333333333333333,10,8.4,76.0,0,1,0,0
0.05128205128205129,0.7529411764705882,0.32222222222222224,8,7.5,39.0,0,0,0,1
0.017094017094017096,0.5294117647058824,0.33333333333333337,4,5.6,40.0,1,0,0,0
0.008547008547008548,0.7294117647058823,0.2777777777777778,3,7.3,35.0,0,0,0,1
0.07692307692307693,0.6470588235294117,0.2888888888888889,11,6.6,36.0,0,0,1,0
0.11111111111111113,0.7176470588235294,0.2555555555555556,15,7.2,33.0,0,1,0,0
0.20512820512820515,0.7529411764705882,0.7,26,7.5,73.0,1,1,1,0
0.017094017094017096,0.7529411764705882,0.5888888888888889,4,7.5,63.0,1,0,0,0
0.0,0.6823529411764706,0.3888888888888889,2,6.9,45.0,0,0,0,1
0.017094017094017096,0.8588235294117648,0.2888888888888889,4,8.4,36.0,1,0,0,0
0.008547008547008548,0.5529411764705883,0.4333333333333334,3,5.8,49.0,0,1,0,0
0.06837606837606838,0.8,0.03333333333333334,10,7.9,13.0,0,0,1,0
0.07692307692307693,0.6,0.5444444444444444,11,6.2,59.0,0,1,0,0
0.05982905982905983,0.6823529411764706,0.46666666666666673,9,6.9,52.0,0,0,1,0
0.04273504273504274,0.7764705882352941,0.4333333333333334,7,7.7,49.0,0,0,1,0
0.05128205128205129,0.7176470588235294,0.35555555555555557,8,7.2,42.0,0,0,1,0
0.03418803418803419,0.14117647058823526,0.0,6,2.3,10.0,0,0,1,0
0.03418803418803419,0.8941176470588235,0.8444444444444444,6,8.7,86.0,0,0,1,0
0.04273504273504274,0.8588235294117648,0.5222222222222221,7,8.4,57.0,1,0,0,0
0.07692307692307693,0.5411764705882354,0.04444444444444444,11,5.7,14.0,0,1,1,0
0.07692307692307693,0.7647058823529411,0.6333333333333333,11,7.6,67.0,0,1,0,0
0.02564102564102564,0.5176470588235295,0.46666666666666673,5,5.5,52.0,0,1,0,0
0.12820512820512822,0.5058823529411766,0.12222222222222222,17,5.4,21.0,0,1,0,0
0.07692307692307693,0.6470588235294117,0.5333333333333333,11,6.6,58.0,0,1,0,0
0.02564102564102564,0.6352941176470588,0.4444444444444445,5,6.5,50.0,1,0,0,0
0.15384615384615385,0.44705882352941184,0.3111111111111111,20,4.9,38.0,0,1,0,0
0.02564102564102564,0.7294117647058823,0.26666666666666666,5,7.3,34.0,0,0,1,0
0.0,0.8705882352941177,0.32222222222222224,2,8.5,39.0,1,0,0,0
0.017094017094017096,0.5294117647058824,0.24444444444444446,4,5.6,32.0,1,0,0,0
0.05128205128205129,0.5647058823529413,0.03333333333333334,8,5.9,13.0,0,0,1,0
0.05982905982905983,0.5294117647058824,0.15555555555555556,9,5.6,24.0,0,0,1,0
0.07692307692307693,0.7176470588235294,0.0,11,7.2,10.0,0,0,1,0
0.017094017094017096,0.8117647058823529,0.2888888888888889,4,8.0,36.0,1,0,0,0
0.10256410256410259,0.14117647058823526,0.15555555555555556,14,2.3,24.0,1,0,0,0
0.06837606837606838,0.5294117647058824,0.24444444444444446,10,5.6,32.0,0,0,1,0
0.008547008547008548,0.6470588235294117,0.24444444444444446,3,6.6,32.0,0,1,0,0
0.04273504273504274,0.8470588235294119,0.611111111111111,7,8.3,65.0,1,0,0,0
0.03418803418803419,0.7764705882352941,0.23333333333333334,6,7.7,31.0,0,0,1,0
0.36752136752136755,0.6470588235294117,0.5444444444444444,45,6.6,59.0,0,1,0,0
0.0,0.8,0.5333333333333333,2,7.9,58.0,1,0,0,0
0.05128205128205129,0.7647058823529411,0.33333333333333337,8,7.6,40.0,0,1,0,0
0.05128205128205129,0.9411764705882353,0.6333333333333333,8,9.1,67.0,1,0,0,0
0.017094017094017096,0.6823529411764706,0.6222222222222222,4,6.9,66.0,0,1,0,0
0.017094017094017096,0.7411764705882353,0.5555555555555556,4,7.4,60.0,1,0,0,0
0.008547008547008548,0.6352941176470588,0.3777777777777778,3,6.5,44.0,1,0,0,0
0.08547008547008547,0.6823529411764706,0.33333333333333337,12,6.9,40.0,1,0,0,0
0.06837606837606838,0.8352941176470587,0.3888888888888889,10,8.2,45.0,0,0,1,0
0.1965811965811966,0.6352941176470588,0.4777777777777778,25,6.5,53.0,0,0,1,0
0.05982905982905983,0.7411764705882353,0.0,9,7.4,10.0,0,0,1,0
0.017094017094017096,0.8235294117647058,0.45555555555555555,4,8.1,51.0,1,0,0,0
0.05128205128205129,0.7411764705882353,0.6333333333333333,8,7.4,67.0,1,0,0,0
0.05128205128205129,0.6705882352941176,0.45555555555555555,8,6.8,51.0,0,0,1,0
0.05128205128205129,0.6705882352941176,0.24444444444444446,8,6.8,32.0,0,1,0,0
0.03418803418803419,0.8588235294117648,0.6888888888888889,6,8.4,72.0,1,0,0,0
0.017094017094017096,0.7764705882352941,0.5888888888888889,4,7.7,63.0,1,0,0,0
0.11111111111111113,0.8117647058823529,0.6,15,8.0,64.0,0,1,1,0
0.017094017094017096,0.7058823529411764,0.2777777777777778,4,7.1,35.0,1,0,0,0
0.05128205128205129,0.8470588235294119,0.03333333333333334,8,8.3,13.0,0,1,1,0
0.16239316239316243,0.8470588235294119,0.5555555555555556,21,8.3,60.0,1,0,0,0
0.22222222222222227,0.6941176470588235,0.06666666666666667,28,7.0,16.0,0,0,1,0
0.11111111111111113,0.8352941176470587,0.5111111111111111,15,8.2,56.0,1,0,0,0
0.02564102564102564,0.6823529411764706,0.0,5,6.9,10.0,0,0,1,0
0.12820512820512822,0.6352941176470588,0.6888888888888889,17,6.5,72.0,0,1,0,0
0.02564102564102564,0.6470588235294117,0.2888888888888889,5,6.6,36.0,1,0,0,0
0.05128205128205129,0.788235294117647,0.6333333333333333,8,7.8,67.0,0,1,0,0
0.017094017094017096,0.8470588235294119,0.5777777777777777,4,8.3,62.0,1,0,0,0
0.04273504273504274,0.6823529411764706,0.46666666666666673,7,6.9,52.0,1,0,0,0
0.09401709401709402,0.788235294117647,0.35555555555555557,13,7.8,42.0,1,0,0,0
0.06837606837606838,0.49411764705882355,0.46666666666666673,10,5.3,52.0,1,0,0,0
0.05982905982905983,0.8588235294117648,0.3888888888888889,9,8.4,45.0,0,1,0,0
0.05982905982905983,0.6235294117647059,0.4333333333333334,9,6.4,49.0,0,0,1,0
0.0,0.9529411764705882,0.7333333333333333,2,9.2,76.0,0,0,1,0
0.03418803418803419,0.6,0.5777777777777777,6,6.2,62.0,0,1,0,0
0.09401709401709402,0.7411764705882353,0.3888888888888889,13,7.4,45.0,0,1,0,0
0.09401709401709402,0.8470588235294119,0.611111111111111,13,8.3,65.0,0,0,0,1
0.09401709401709402,0.8117647058823529,0.6,13,8.0,64.0,1,1,0,0
0.04273504273504274,0.6352941176470588,0.2777777777777778,7,6.5,35.0,0,0,1,0
0.07692307692307693,0.6705882352941176,0.0,11,6.8,10.0,0,0,1,0
0.0,0.7647058823529411,0.6555555555555556,2,7.6,69.0,1,0,0,0
0.04273504273504274,0.8,0.0,7,7.9,10.0,0,0,1,0
0.04273504273504274,0.7411764705882353,0.34444444444444444,7,7.4,41.0,1,0,1,0
0.02564102564102564,0.7764705882352941,0.5444444444444444,5,7.7,59.0,1,0,0,0
0.05128205128205129,0.788235294117647,0.7888888888888889,8,7.8,81.0,0,1,0,0
0.05128205128205129,0.7294117647058823,0.03333333333333334,8,7.3,13.0,0,1,0,0
0.03418803418803419,0.6470588235294117,0.41111111111111115,6,6.6,47.0,1,0,0,0
0.08547008547008547,0.8117647058823529,0.23333333333333334,12,8.0,31.0,1,0,1,0
0.04273504273504274,0.8470588235294119,0.3777777777777778,7,8.3,44.0,0,0,0,1
0.02564102564102564,0.9529411764705882,0.46666666666666673,5,9.2,52.0,0,0,1,0
0.008547008547008548,0.6352941176470588,0.5777777777777777,3,6.5,62.0,1,0,0,0
0.008547008547008548,0.7764705882352941,0.4888888888888889,3,7.7,54.0,0,1,0,0
0.04273504273504274,0.6823529411764706,0.0,7,6.9,10.0,0,0,1,0
0.05128205128205129,0.7764705882352941,0.5777777777777777,8,7.7,62.0,1,0,0,0
0.17094017094017097,0.7411764705882353,0.5777777777777777,22,7.4,62.0,0,0,1,0
0.17094017094017097,0.7764705882352941,0.5111111111111111,22,7.7,56.0,0,1,0,0
0.02564102564102564,0.7058823529411764,0.4888888888888889,5,7.1,54.0,1,0,0,0
0.09401709401709402,0.6352941176470588,0.24444444444444446,13,6.5,32.0,0,0,1,0
0.008547008547008548,0.6823529411764706,0.41111111111111115,3,6.9,47.0,1,0,0,0
0.13675213675213677,0.43529411764705883,0.35555555555555557,18,4.8,42.0,0,1,0,0
0.017094017094017096,0.588235294117647,0.4333333333333334,4,6.1,49.0,0,0,0,1
0.06837606837606838,0.3764705882352941,0.4222222222222222,10,4.3,48.0,0,1,0,0
0.02564102564102564,0.7294117647058823,0.3111111111111111,5,7.3,38.0,1,0,0,0
0.02564102564102564,0.7529411764705882,0.7777777777777778,5,7.5,80.0,1,0,0,0
0.017094017094017096,0.5176470588235295,0.5777777777777777,4,5.5,62.0,1,0,0,0
0.0,0.5529411764705883,0.5333333333333333,2,5.8,58.0,1,0,0,0
0.05128205128205129,0.45882352941176474,0.30000000000000004,8,5.0,37.0,0,0,1,0
0.008547008547008548,0.49411764705882355,0.45555555555555555,3,5.3,51.0,1,0,0,0
0.06837606837606838,0.45882352941176474,0.30000000000000004,10,5.0,37.0,0,0,1,0
0.0,0.5294117647058824,0.5333333333333333,2,5.6,58.0,0,1,0,0
0.04273504273504274,0.8352941176470587,0.7777777777777778,7,8.2,80.0,0,0,1,0
0.10256410256410259,0.49411764705882355,0.41111111111111115,14,5.3,47.0,0,0,1,0
0.03418803418803419,0.7411764705882353,0.5888888888888889,6,7.4,63.0,1,0,0,0
0.07692307692307693,0.6705882352941176,0.5222222222222221,11,6.8,57.0,1,1,0,0
0.11111111111111113,0.7411764705882353,0.45555555555555555,15,7.4,51.0,0,1,0,0
0.05128205128205129,0.5529411764705883,0.4777777777777778,8,5.8,53.0,1,0,0,0
0.07692307692307693,0.7647058823529411,0.6888888888888889,11,7.6,72.0,0,1,0,0
0.03418803418803419,0.8235294117647058,0.0,6,8.1,10.0,0,0,1,0
0.03418803418803419,0.6941176470588235,0.4777777777777778,6,7.0,53.0,0,0,0,1
0.017094017094017096,0.6117647058823529,0.46666666666666673,4,6.3,52.0,0,0,0,1
0.09401709401709402,0.8,0.5777777777777777,13,7.9,62.0,1,1,0,0
0.008547008547008548,0.8117647058823529,0.6666666666666666,3,8.0,70.0,0,1,0,0
0.34188034188034194,0.7176470588235294,0.5111111111111111,42,7.2,56.0,0,0,0,1
0.008547008547008548,0.7176470588235294,0.3777777777777778,3,7.2,44.0,0,0,1,0
0.03418803418803419,0.6,0.22222222222222227,6,6.2,30.0,0,1,0,0
0.11111111111111113,0.8235294117647058,0.06666666666666667,15,8.1,16.0,0,0,1,0
0.04273504273504274,0.8588235294117648,0.03333333333333334,7,8.4,13.0,0,0,1,0
0.02564102564102564,0.7529411764705882,0.5777777777777777,5,7.5,62.0,1,0,0,0
0.0,0.7294117647058823,0.6888888888888889,2,7.3,72.0,0,0,1,0
0.04273504273504274,0.8352941176470587,0.6555555555555556,7,8.2,69.0,0,0,1,0
0.05128205128205129,0.8,0.3111111111111111,8,7.9,38.0,0,0,1,0
0.017094017094017096,0.47058823529411764,0.4000000000000001,4,5.1,46.0,0,0,1,0
0.017094017094017096,0.8352941176470587,0.45555555555555555,4,8.2,51.0,1,0,0,0
0.11111111111111113,0.8,0.3111111111111111,15,7.9,38.0,0,0,1,0
0.02564102564102564,0.7058823529411764,0.2555555555555556,5,7.1,33.0,1,0,0,0
0.25641025641025644,0.3529411764705882,0.2888888888888889,32,4.1,36.0,0,0,1,0
0.12820512820512822,0.7411764705882353,0.4333333333333334,17,7.4,49.0,0,1,0,0
0.008547008547008548,0.7294117647058823,0.6666666666666666,3,7.3,70.0,1,0,1,0
0.1452991452991453,0.7529411764705882,0.7666666666666666,19,7.5,79.0,0,1,0,0
0.03418803418803419,0.3882352941176471,0.24444444444444446,6,4.4,32.0,1,0,0,0
0.09401709401709402,0.7294117647058823,0.23333333333333334,13,7.3,31.0,0,1,0,0
0.04273504273504274,0.7647058823529411,0.3888888888888889,7,7.6,45.0,1,0,0,0
0.03418803418803419,0.8235294117647058,0.0,6,8.1,10.0,0,0,1,0
0.017094017094017096,0.6705882352941176,0.04444444444444444,4,6.8,14.0,0,1,0,0
0.08547008547008547,0.7411764705882353,0.4444444444444445,12,7.4,50.0,0,0,1,0
0.18803418803418806,0.788235294117647,0.4333333333333334,24,7.8,49.0,0,0,1,0
0.11965811965811968,0.7176470588235294,0.5666666666666667,16,7.2,61.0,1,0,0,0
0.017094017094017096,0.49411764705882355,0.3777777777777778,4,5.3,44.0,1,0,0,0
0.03418803418803419,0.5647058823529413,0.22222222222222227,6,5.9,30.0,0,0,1,0
0.18803418803418806,0.8352941176470587,0.7444444444444445,24,8.2,77.0,0,0,1,0
0.017094017094017096,0.8235294117647058,0.11111111111111112,4,8.1,20.0,0,0,1,0
0.36752136752136755,0.7176470588235294,0.6666666666666666,45,7.2,70.0,0,1,0,0
0.04273504273504274,0.6,0.32222222222222224,7,6.2,39.0,1,0,0,0
0.264957264957265,0.6588235294117647,0.2888888888888889,33,6.7,36.0,0,0,1,0
0.04273504273504274,0.5411764705882354,0.0,7,5.7,10.0,0,0,1,0
0.13675213675213677,0.45882352941176474,0.41111111111111115,18,5.0,47.0,0,0,1,0
0.017094017094017096,0.6823529411764706,0.3888888888888889,4,6.9,45.0,1,0,0,0
0.04273504273504274,0.7411764705882353,0.4333333333333334,7,7.4,49.0,1,0,0,0
0.03418803418803419,0.6235294117647059,0.35555555555555557,6,6.4,42.0,1,0,0,0
0.07692307692307693,0.7647058823529411,0.6777777777777778,11,7.6,71.0,1,1,0,0
0.008547008547008548,0.6235294117647059,0.5111111111111111,3,6.4,56.0,1,0,0,0
0.02564102564102564,0.6352941176470588,0.6,5,6.5,64.0,1,0,0,0
0.11965811965811968,0.5294117647058824,0.0,16,5.6,10.0,0,0,1,0
